"ID","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count"
"5319","11","2017-07-21 00:01:00","2017-07-21 04:01:00",,"Clash Of Clans",,"publish","open","open",,"clash-of-clans",,,"2017-07-21 00:01:00","2017-07-21 04:01:00",,"0","https://shad-base.com/comic/clash-of-clans/","0","comic",,"0"
"5321","11","2017-07-21 00:01:00","2017-07-21 04:01:00",,"Clash Of Clansx",,"publish","open","open",,"clash-of-clansx",,,"2017-07-21 00:01:00","2017-07-21 04:01:00",,"0","https://shad-base.com/comic/clash-of-clansx/","0","comic",,"0"
"5323","11","2017-07-21 00:01:00","2017-07-21 04:01:00",,"Clash Of Clansxx",,"publish","open","open",,"clash-of-clansxx",,,"2017-07-21 00:01:00","2017-07-21 04:01:00",,"0","https://shad-base.com/comic/clash-of-clansxx/","0","comic",,"0"
"5325","11","2017-07-21 00:01:00","2017-07-21 04:01:00",,"Clash Of Clansxxx",,"publish","open","open",,"clash-of-clansxxx",,,"2017-07-21 00:01:00","2017-07-21 04:01:00",,"0","https://shad-base.com/comic/clash-of-clansxxx/","0","comic",,"0"
"5327","11","2017-07-24 00:01:00","2017-07-24 04:01:00",,"JL Sketch Comp 1",,"publish","open","open",,"jl-sketch-comp-1",,,"2017-07-24 00:01:00","2017-07-24 04:01:00",,"0","https://shad-base.com/comic/jl-sketch-comp-1/","0","comic",,"0"
"5329","11","2017-07-24 00:01:00","2017-07-24 04:01:00",,"JL Sketch Comp 1x",,"publish","open","open",,"jl-sketch-comp-1x",,,"2017-07-24 00:01:00","2017-07-24 04:01:00",,"0","https://shad-base.com/comic/jl-sketch-comp-1x/","0","comic",,"0"
"5331","11","2017-07-24 00:01:00","2017-07-24 04:01:00",,"JL Sketch Comp 1xx",,"publish","open","open",,"jl-sketch-comp-1xx",,,"2017-07-24 00:01:00","2017-07-24 04:01:00",,"0","https://shad-base.com/comic/jl-sketch-comp-1xx/","0","comic",,"0"
"5333","11","2017-07-26 00:01:00","2017-07-26 04:01:00",,"Harley Trap",,"publish","open","open",,"harley-trap",,,"2017-07-26 00:01:00","2017-07-26 04:01:00",,"0","https://shad-base.com/comic/harley-trap/","0","comic",,"0"
"5335","11","2017-07-30 00:01:00","2017-07-30 04:01:00",,"Little Beth",,"publish","open","open",,"little-beth",,,"2017-07-30 00:01:00","2017-07-30 04:01:00",,"0","https://shad-base.com/comic/little-beth/","0","comic",,"0"
"5337","11","2017-07-30 00:01:00","2017-07-30 04:01:00",,"Little Bethx",,"publish","open","open",,"little-bethx",,,"2017-07-30 00:01:00","2017-07-30 04:01:00",,"0","https://shad-base.com/comic/little-bethx/","0","comic",,"0"
"5339","11","2017-08-02 00:01:00","2017-08-02 04:01:00",,"Bessica",,"publish","open","open",,"bessica",,,"2017-08-02 00:01:00","2017-08-02 04:01:00",,"0","https://shad-base.com/comic/bessica/","0","comic",,"0"
"5341","11","2017-08-07 00:01:00","2017-08-07 04:01:00",,"Burger Loli",,"publish","open","open",,"burger-loli",,,"2017-08-07 00:01:00","2017-08-07 04:01:00",,"0","https://shad-base.com/comic/burger-loli/","0","comic",,"0"
"5343","11","2017-08-09 00:01:00","2017-08-09 04:01:00",,"Battlegrounds",,"publish","open","open",,"battlegrounds",,,"2017-08-09 00:01:00","2017-08-09 04:01:00",,"0","https://shad-base.com/comic/battlegrounds/","0","comic",,"0"
"5345","11","2017-08-09 00:01:00","2017-08-09 04:01:00",,"Battlegroundsx",,"publish","open","open",,"battlegroundsx",,,"2017-08-09 00:01:00","2017-08-09 04:01:00",,"0","https://shad-base.com/comic/battlegroundsx/","0","comic",,"0"
"5347","11","2017-08-10 00:01:00","2017-08-10 04:01:00",,"Ravenwave",,"publish","open","open",,"ravenwave",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/ravenwave/","0","comic",,"0"
"5349","11","2017-08-12 00:01:00","2017-08-12 04:01:00",,"Dream Daddy Issues",,"publish","open","open",,"dream-daddy-issues",,,"2017-08-12 00:01:00","2017-08-12 04:01:00",,"0","https://shad-base.com/comic/dream-daddy-issues/","0","comic",,"0"
"5351","11","2017-08-13 00:01:00","2017-08-13 04:01:00",,"Lapis Shattered",,"publish","open","open",,"lapis-shattered",,,"2017-08-13 00:01:00","2017-08-13 04:01:00",,"0","https://shad-base.com/comic/lapis-shattered/","0","comic",,"0"
"5353","11","2017-08-14 00:01:00","2017-08-14 04:01:00",,"Lapis Shattered2",,"publish","open","open",,"lapis-shattered2",,,"2017-08-14 00:01:00","2017-08-14 04:01:00",,"0","https://shad-base.com/comic/lapis-shattered2/","0","comic",,"0"
"5355","11","2017-08-15 00:01:00","2017-08-15 04:01:00",,"Emoji Love",,"publish","open","open",,"emoji-love",,,"2017-08-15 00:01:00","2017-08-15 04:01:00",,"0","https://shad-base.com/comic/emoji-love/","0","comic",,"0"
"5357","11","2017-08-15 00:01:00","2017-08-15 04:01:00",,"Emoji Lovex",,"publish","open","open",,"emoji-lovex",,,"2017-08-15 00:01:00","2017-08-15 04:01:00",,"0","https://shad-base.com/comic/emoji-lovex/","0","comic",,"0"
"5359","11","2017-08-18 00:01:00","2017-08-18 04:01:00",,"Charisk",,"publish","open","open",,"charisk",,,"2017-08-18 00:01:00","2017-08-18 04:01:00",,"0","https://shad-base.com/comic/charisk/","0","comic",,"0"
"5361","11","2017-08-19 00:01:00","2017-08-19 04:01:00",,"Last Smoke Of Summer",,"publish","open","open",,"last-smoke-of-summer",,,"2017-08-19 00:01:00","2017-08-19 04:01:00",,"0","https://shad-base.com/comic/last-smoke-of-summer/","0","comic",,"0"
"5363","11","2017-08-21 00:01:00","2017-08-21 04:01:00",,"Battlegrounds Duo",,"publish","open","open",,"battlegrounds-duo",,,"2017-08-21 00:01:00","2017-08-21 04:01:00",,"0","https://shad-base.com/comic/battlegrounds-duo/","0","comic",,"0"
"5365","11","2017-08-23 00:01:00","2017-08-23 04:01:00",,"Addie Weed",,"publish","open","open",,"addie-weed",,,"2017-08-23 00:01:00","2017-08-23 04:01:00",,"0","https://shad-base.com/comic/addie-weed/","0","comic",,"0"
"5367","11","2017-08-27 00:01:00","2017-08-27 04:01:00",,"Enlarged Summer",,"publish","open","open",,"enlarged-summer",,,"2017-08-27 00:01:00","2017-08-27 04:01:00",,"0","https://shad-base.com/comic/enlarged-summer/","0","comic",,"0"
"5369","11","2017-08-27 00:01:00","2017-08-27 04:01:00",,"Enlarged Summerx",,"publish","open","open",,"enlarged-summerx",,,"2017-08-27 00:01:00","2017-08-27 04:01:00",,"0","https://shad-base.com/comic/enlarged-summerx/","0","comic",,"0"
"5371","11","2017-08-30 00:01:00","2017-08-30 04:01:00",,"Jl Pokemon",,"publish","open","open",,"jl-pokemon",,,"2024-05-29 15:45:04","2024-05-29 19:45:04",,"0","https://shad-base.com/comic/jl-pokemon/","0","comic",,"0"
"5373","11","2017-08-30 00:01:00","2017-08-30 04:01:00",,"Jl Pokemonx",,"publish","open","open",,"jl-pokemonx",,,"2024-05-29 15:45:04","2024-05-29 19:45:04",,"0","https://shad-base.com/comic/jl-pokemonx/","0","comic",,"0"
"5375","11","2017-08-30 00:01:00","2017-08-30 04:01:00",,"Jl Pokemonxx",,"publish","open","open",,"jl-pokemonxx",,,"2024-05-29 15:45:04","2024-05-29 19:45:04",,"0","https://shad-base.com/comic/jl-pokemonxx/","0","comic",,"0"
"5377","11","2017-09-01 00:01:00","2017-09-01 04:01:00",,"Trap Marco",,"publish","open","open",,"trap-marco",,,"2017-09-01 00:01:00","2017-09-01 04:01:00",,"0","https://shad-base.com/comic/trap-marco/","0","comic",,"0"
"5379","11","2017-09-01 00:01:00","2017-09-01 04:01:00",,"Trap Marcox",,"publish","open","open",,"trap-marcox",,,"2017-09-01 00:01:00","2017-09-01 04:01:00",,"0","https://shad-base.com/comic/trap-marcox/","0","comic",,"0"
"5381","11","2017-09-01 00:01:00","2017-09-01 04:01:00",,"Trap Marcoxx",,"publish","open","open",,"trap-marcoxx",,,"2017-09-01 00:01:00","2017-09-01 04:01:00",,"0","https://shad-base.com/comic/trap-marcoxx/","0","comic",,"0"
"5383","11","2017-09-01 00:01:00","2017-09-01 04:01:00",,"Trap Marcoxxx",,"publish","open","open",,"trap-marcoxxx",,,"2017-09-01 00:01:00","2017-09-01 04:01:00",,"0","https://shad-base.com/comic/trap-marcoxxx/","0","comic",,"0"
"5385","11","2017-09-02 00:01:00","2017-09-02 04:01:00",,"Indivisible Ajna",,"publish","open","open",,"indivisible-ajna",,,"2017-09-02 00:01:00","2017-09-02 04:01:00",,"0","https://shad-base.com/comic/indivisible-ajna/","0","comic",,"0"
"5387","11","2017-09-02 00:01:00","2017-09-02 04:01:00",,"Indivisible Ajnax",,"publish","open","open",,"indivisible-ajnax",,,"2017-09-02 00:01:00","2017-09-02 04:01:00",,"0","https://shad-base.com/comic/indivisible-ajnax/","0","comic",,"0"
"5389","11","2017-09-02 00:01:00","2017-09-02 04:01:00",,"Indivisible Ajnaxx",,"publish","open","open",,"indivisible-ajnaxx",,,"2017-09-02 00:01:00","2017-09-02 04:01:00",,"0","https://shad-base.com/comic/indivisible-ajnaxx/","0","comic",,"0"
"5391","11","2017-09-02 00:01:00","2017-09-02 04:01:00",,"Indivisible Ajnaxxx",,"publish","open","open",,"indivisible-ajnaxxx",,,"2017-09-02 00:01:00","2017-09-02 04:01:00",,"0","https://shad-base.com/comic/indivisible-ajnaxxx/","0","comic",,"0"
"5393","11","2017-09-02 00:01:00","2017-09-02 04:01:00",,"Indivisible Ajnaxxxx",,"publish","open","open",,"indivisible-ajnaxxxx",,,"2017-09-02 00:01:00","2017-09-02 04:01:00",,"0","https://shad-base.com/comic/indivisible-ajnaxxxx/","0","comic",,"0"
"5395","11","2017-09-04 00:01:00","2017-09-04 04:01:00",,"Team 10 And Under",,"publish","open","open",,"team-10-and-under",,,"2017-09-04 00:01:00","2017-09-04 04:01:00",,"0","https://shad-base.com/comic/team-10-and-under/","0","comic",,"0"
"5397","11","2017-09-06 00:01:00","2017-09-06 04:01:00",,"Stable Relationship",,"publish","open","open",,"stable-relationship",,,"2017-09-06 00:01:00","2017-09-06 04:01:00",,"0","https://shad-base.com/comic/stable-relationship/","0","comic",,"0"
"5399","11","2017-09-07 00:01:00","2017-09-07 04:01:00",,"Burger Loli Waitress",,"publish","open","open",,"burger-loli-waitress",,,"2017-09-07 00:01:00","2017-09-07 04:01:00",,"0","https://shad-base.com/comic/burger-loli-waitress/","0","comic",,"0"
"5401","11","2017-09-07 00:01:00","2017-09-07 04:01:00",,"Burger Loli Waitressx",,"publish","open","open",,"burger-loli-waitressx",,,"2017-09-07 00:01:00","2017-09-07 04:01:00",,"0","https://shad-base.com/comic/burger-loli-waitressx/","0","comic",,"0"
"5403","11","2017-09-11 00:01:00","2017-09-11 04:01:00",,"Betilla",,"publish","open","open",,"betilla",,,"2017-09-11 00:01:00","2017-09-11 04:01:00",,"0","https://shad-base.com/comic/betilla/","0","comic",,"0"
"5405","11","2017-09-12 00:01:00","2017-09-12 04:01:00",,"Branwen Incest",,"publish","open","open",,"branwen-incest",,,"2017-09-12 00:01:00","2017-09-12 04:01:00",,"0","https://shad-base.com/comic/branwen-incest/","0","comic",,"0"
"5407","11","2017-09-13 00:01:00","2017-09-13 04:01:00",,"Snow Bunny",,"publish","open","open",,"snow-bunny",,,"2017-09-13 00:01:00","2017-09-13 04:01:00",,"0","https://shad-base.com/comic/snow-bunny/","0","comic",,"0"
"5409","11","2017-09-14 00:01:00","2017-09-14 04:01:00",,"Raven Leotard",,"publish","open","open",,"raven-leotard",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard/","0","comic",,"0"
"5411","11","2017-09-18 00:01:00","2017-09-18 04:01:00",,"Raven Leotard 2",,"publish","open","open",,"raven-leotard-2",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard-2/","0","comic",,"0"
"5413","11","2017-09-18 00:01:00","2017-09-18 04:01:00",,"Raven Leotard 2x",,"publish","open","open",,"raven-leotard-2x",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard-2x/","0","comic",,"0"
"5415","11","2017-09-19 00:01:00","2017-09-19 04:01:00",,"Raven Leotard 3",,"publish","open","open",,"raven-leotard-3",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard-3/","0","comic",,"0"
"5417","11","2017-09-19 00:01:00","2017-09-19 04:01:00",,"Raven Leotard 3x",,"publish","open","open",,"raven-leotard-3x",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard-3x/","0","comic",,"0"
"5419","11","2017-09-19 00:01:00","2017-09-19 04:01:00",,"Raven Leotard 3xx",,"publish","open","open",,"raven-leotard-3xx",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard-3xx/","0","comic",,"0"
"5421","11","2017-09-19 00:01:00","2017-09-19 04:01:00",,"Raven Leotard 3xxx",,"publish","open","open",,"raven-leotard-3xxx",,,"2024-05-29 17:04:51","2024-05-29 21:04:51",,"0","https://shad-base.com/comic/raven-leotard-3xxx/","0","comic",,"0"
"5423","11","2017-09-21 00:01:00","2017-09-21 04:01:00",,"Mavis Wrecked",,"publish","open","open",,"mavis-wrecked",,,"2017-09-21 00:01:00","2017-09-21 04:01:00",,"0","https://shad-base.com/comic/mavis-wrecked/","0","comic",,"0"
"5425","11","2017-09-25 00:01:00","2017-09-25 04:01:00",,"Ela Bosak",,"publish","open","open",,"ela-bosak",,,"2017-09-25 00:01:00","2017-09-25 04:01:00",,"0","https://shad-base.com/comic/ela-bosak/","0","comic",,"0"
"5427","11","2017-09-26 00:01:00","2017-09-26 04:01:00",,"Rwby Fellatio",,"publish","open","open",,"rwby-fellatio",,,"2017-09-26 00:01:00","2017-09-26 04:01:00",,"0","https://shad-base.com/comic/rwby-fellatio/","0","comic",,"0"
"5429","11","2017-09-26 00:01:00","2017-09-26 04:01:00",,"Rwby Fellatiox",,"publish","open","open",,"rwby-fellatiox",,,"2017-09-26 00:01:00","2017-09-26 04:01:00",,"0","https://shad-base.com/comic/rwby-fellatiox/","0","comic",,"0"
"5431","11","2017-09-26 00:01:00","2017-09-26 04:01:00",,"Rwby Fellatioxx",,"publish","open","open",,"rwby-fellatioxx",,,"2017-09-26 00:01:00","2017-09-26 04:01:00",,"0","https://shad-base.com/comic/rwby-fellatioxx/","0","comic",,"0"
"5433","11","2017-09-26 00:01:00","2017-09-26 04:01:00",,"Rwby Fellatioxxx",,"publish","open","open",,"rwby-fellatioxxx",,,"2017-09-26 00:01:00","2017-09-26 04:01:00",,"0","https://shad-base.com/comic/rwby-fellatioxxx/","0","comic",,"0"
"5435","11","2017-09-26 00:01:00","2017-09-26 04:01:00",,"Rwby Fellatioxxxx",,"publish","open","open",,"rwby-fellatioxxxx",,,"2017-09-26 00:01:00","2017-09-26 04:01:00",,"0","https://shad-base.com/comic/rwby-fellatioxxxx/","0","comic",,"0"
"5437","11","2017-09-29 00:01:00","2017-09-29 04:01:00",,"Latino Fuccboi Marco",,"publish","open","open",,"latino-fuccboi-marco",,,"2017-09-29 00:01:00","2017-09-29 04:01:00",,"0","https://shad-base.com/comic/latino-fuccboi-marco/","0","comic",,"0"
"5439","11","2017-09-29 00:01:00","2017-09-29 04:01:00",,"Latino Fuccboi Marcox",,"publish","open","open",,"latino-fuccboi-marcox",,,"2017-09-29 00:01:00","2017-09-29 04:01:00",,"0","https://shad-base.com/comic/latino-fuccboi-marcox/","0","comic",,"0"
"5441","11","2017-09-29 00:01:00","2017-09-29 04:01:00",,"Latino Fuccboi Marcoxx",,"publish","open","open",,"latino-fuccboi-marcoxx",,,"2017-09-29 00:01:00","2017-09-29 04:01:00",,"0","https://shad-base.com/comic/latino-fuccboi-marcoxx/","0","comic",,"0"
"5443","11","2017-09-29 00:01:00","2017-09-29 04:01:00",,"Latino Fuccboi Marcoxxx",,"publish","open","open",,"latino-fuccboi-marcoxxx",,,"2017-09-29 00:01:00","2017-09-29 04:01:00",,"0","https://shad-base.com/comic/latino-fuccboi-marcoxxx/","0","comic",,"0"
"5445","11","2017-09-29 00:01:00","2017-09-29 04:01:00",,"Latino Fuccboi Marcoxxxx",,"publish","open","open",,"latino-fuccboi-marcoxxxx",,,"2017-09-29 00:01:00","2017-09-29 04:01:00",,"0","https://shad-base.com/comic/latino-fuccboi-marcoxxxx/","0","comic",,"0"
"5447","11","2017-10-02 00:01:00","2017-10-02 04:01:00",,"Hearthbone",,"publish","open","open",,"hearthbone",,,"2017-10-02 00:01:00","2017-10-02 04:01:00",,"0","https://shad-base.com/comic/hearthbone/","0","comic",,"0"
"5449","11","2017-10-02 00:01:00","2017-10-02 04:01:00",,"Hearthbonex",,"publish","open","open",,"hearthbonex",,,"2017-10-02 00:01:00","2017-10-02 04:01:00",,"0","https://shad-base.com/comic/hearthbonex/","0","comic",,"0"
"5451","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Up",,"publish","open","open",,"wednesday-addams-all-grown-up",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-up/","0","comic",,"0"
"5453","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upx",,"publish","open","open",,"wednesday-addams-all-grown-upx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upx/","0","comic",,"0"
"5455","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upxx",,"publish","open","open",,"wednesday-addams-all-grown-upxx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upxx/","0","comic",,"0"
"5457","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upxxx",,"publish","open","open",,"wednesday-addams-all-grown-upxxx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upxxx/","0","comic",,"0"
"5459","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upxxxx",,"publish","open","open",,"wednesday-addams-all-grown-upxxxx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upxxxx/","0","comic",,"0"
"5461","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upxxxxx",,"publish","open","open",,"wednesday-addams-all-grown-upxxxxx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upxxxxx/","0","comic",,"0"
"5463","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upxxxxxx",,"publish","open","open",,"wednesday-addams-all-grown-upxxxxxx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upxxxxxx/","0","comic",,"0"
"5465","11","2017-10-04 00:01:00","2017-10-04 04:01:00",,"Wednesday Addams All Grown Upxxxxxxx",,"publish","open","open",,"wednesday-addams-all-grown-upxxxxxxx",,,"2017-10-04 00:01:00","2017-10-04 04:01:00",,"0","https://shad-base.com/comic/wednesday-addams-all-grown-upxxxxxxx/","0","comic",,"0"
"5467","11","2017-10-05 00:01:00","2017-10-05 04:01:00",,"Rick And Morty Alien Stripper",,"publish","open","open",,"rick-and-morty-alien-stripper",,,"2017-10-05 00:01:00","2017-10-05 04:01:00",,"0","https://shad-base.com/comic/rick-and-morty-alien-stripper/","0","comic",,"0"
"5469","11","2017-10-05 00:01:00","2017-10-05 04:01:00",,"Rick And Morty Alien Stripperx",,"publish","open","open",,"rick-and-morty-alien-stripperx",,,"2017-10-05 00:01:00","2017-10-05 04:01:00",,"0","https://shad-base.com/comic/rick-and-morty-alien-stripperx/","0","comic",,"0"
"5471","11","2017-10-05 00:01:00","2017-10-05 04:01:00",,"Rick And Morty Alien Stripperxx",,"publish","open","open",,"rick-and-morty-alien-stripperxx",,,"2017-10-05 00:01:00","2017-10-05 04:01:00",,"0","https://shad-base.com/comic/rick-and-morty-alien-stripperxx/","0","comic",,"0"
"5473","11","2017-10-07 00:01:00","2017-10-07 04:01:00",,"Mega Gardevoir",,"publish","open","open",,"mega-gardevoir",,,"2017-10-07 00:01:00","2017-10-07 04:01:00",,"0","https://shad-base.com/comic/mega-gardevoir/","0","comic",,"0"
"5475","11","2017-10-08 00:01:00","2017-10-08 04:01:00",,"Hat Girl",,"publish","open","open",,"hat-girl",,,"2017-10-08 00:01:00","2017-10-08 04:01:00",,"0","https://shad-base.com/comic/hat-girl/","0","comic",,"0"
"5477","11","2017-10-08 00:01:00","2017-10-08 04:01:00",,"Hat Girlx",,"publish","open","open",,"hat-girlx",,,"2017-10-08 00:01:00","2017-10-08 04:01:00",,"0","https://shad-base.com/comic/hat-girlx/","0","comic",,"0"
"5479","11","2017-10-10 00:01:00","2017-10-10 04:01:00",,"More Hat Girl",,"publish","open","open",,"more-hat-girl",,,"2017-10-10 00:01:00","2017-10-10 04:01:00",,"0","https://shad-base.com/comic/more-hat-girl/","0","comic",,"0"
"5481","11","2017-10-10 00:01:00","2017-10-10 04:01:00",,"More Hat Girlx",,"publish","open","open",,"more-hat-girlx",,,"2017-10-10 00:01:00","2017-10-10 04:01:00",,"0","https://shad-base.com/comic/more-hat-girlx/","0","comic",,"0"
"5483","11","2017-10-11 00:01:00","2017-10-11 04:01:00",,"Welcome To Mafia Town",,"publish","open","open",,"welcome-to-mafia-town",,,"2017-10-11 00:01:00","2017-10-11 04:01:00",,"0","https://shad-base.com/comic/welcome-to-mafia-town/","0","comic",,"0"
"5485","11","2017-10-11 00:01:00","2017-10-11 04:01:00",,"Z",,"publish","open","open",,"z-2",,,"2017-10-11 00:01:00","2017-10-11 04:01:00",,"0","https://shad-base.com/comic/z-2/","0","comic",,"0"
"5487","11","2017-10-15 00:01:00","2017-10-15 04:01:00",,"Ankha",,"publish","open","open",,"ankha",,,"2017-10-15 00:01:00","2017-10-15 04:01:00",,"0","https://shad-base.com/comic/ankha/","0","comic",,"0"
"5489","11","2017-10-15 00:01:00","2017-10-15 04:01:00",,"Ankhax",,"publish","open","open",,"ankhax",,,"2017-10-15 00:01:00","2017-10-15 04:01:00",,"0","https://shad-base.com/comic/ankhax/","0","comic",,"0"
"5491","11","2017-10-15 00:01:00","2017-10-15 04:01:00",,"Ankhaxx",,"publish","open","open",,"ankhaxx",,,"2017-10-15 00:01:00","2017-10-15 04:01:00",,"0","https://shad-base.com/comic/ankhaxx/","0","comic",,"0"
"5493","11","2017-10-18 00:01:00","2017-10-18 04:01:00",,"Pickle Rick",,"publish","open","open",,"pickle-rick",,,"2017-10-18 00:01:00","2017-10-18 04:01:00",,"0","https://shad-base.com/comic/pickle-rick/","0","comic",,"0"
"5495","11","2017-10-21 00:01:00","2017-10-21 04:01:00",,"Lady In Red",,"publish","open","open",,"lady-in-red",,,"2017-10-21 00:01:00","2017-10-21 04:01:00",,"0","https://shad-base.com/comic/lady-in-red/","0","comic",,"0"
"5497","11","2017-10-22 00:01:00","2017-10-22 04:01:00",,"Jake Maulers",,"publish","open","open",,"jake-maulers",,,"2017-10-22 00:01:00","2017-10-22 04:01:00",,"0","https://shad-base.com/comic/jake-maulers/","0","comic",,"0"
"5499","11","2017-10-25 00:01:00","2017-10-25 04:01:00",,"Raisin Hatgirl",,"publish","open","open",,"raisin-hatgirl",,,"2017-10-25 00:01:00","2017-10-25 04:01:00",,"0","https://shad-base.com/comic/raisin-hatgirl/","0","comic",,"0"
"5501","11","2017-10-25 00:01:00","2017-10-25 04:01:00",,"Z",,"publish","open","open",,"z-3",,,"2017-10-25 00:01:00","2017-10-25 04:01:00",,"0","https://shad-base.com/comic/z-3/","0","comic",,"0"
"5503","11","2017-10-28 00:01:00","2017-10-28 04:01:00",,"Ceramic",,"publish","open","open",,"ceramic",,,"2017-10-28 00:01:00","2017-10-28 04:01:00",,"0","https://shad-base.com/comic/ceramic/","0","comic",,"0"
"5505","11","2017-10-28 00:01:00","2017-10-28 04:01:00",,"Ceramicx",,"publish","open","open",,"ceramicx",,,"2017-10-28 00:01:00","2017-10-28 04:01:00",,"0","https://shad-base.com/comic/ceramicx/","0","comic",,"0"
"5507","11","2017-10-29 00:01:00","2017-10-29 04:01:00",,"Mariostein The New Odyssey",,"publish","open","open",,"mariostein-the-new-odyssey",,,"2017-10-29 00:01:00","2017-10-29 04:01:00",,"0","https://shad-base.com/comic/mariostein-the-new-odyssey/","0","comic",,"0"
"5509","11","2017-10-31 00:01:00","2017-10-31 04:01:00",,"Hatgirl1",,"publish","open","open",,"hatgirl1",,,"2017-10-31 00:01:00","2017-10-31 04:01:00",,"0","https://shad-base.com/comic/hatgirl1/","0","comic",,"0"
"5511","11","2017-10-31 00:01:00","2017-10-31 04:01:00",,"Hatgirl1x",,"publish","open","open",,"hatgirl1x",,,"2017-10-31 00:01:00","2017-10-31 04:01:00",,"0","https://shad-base.com/comic/hatgirl1x/","0","comic",,"0"
"5513","11","2017-10-31 00:01:00","2017-10-31 04:01:00",,"Hatgirl1xx",,"publish","open","open",,"hatgirl1xx",,,"2017-10-31 00:01:00","2017-10-31 04:01:00",,"0","https://shad-base.com/comic/hatgirl1xx/","0","comic",,"0"
"5515","11","2017-10-31 00:01:00","2017-10-31 04:01:00",,"Hatgirl5",,"publish","open","open",,"hatgirl5",,,"2017-10-31 00:01:00","2017-10-31 04:01:00",,"0","https://shad-base.com/comic/hatgirl5/","0","comic",,"0"
"5517","11","2017-10-31 00:01:00","2017-10-31 04:01:00",,"Lili Zanotto Raisins",,"publish","open","open",,"lili-zanotto-raisins",,,"2017-10-31 00:01:00","2017-10-31 04:01:00",,"0","https://shad-base.com/comic/lili-zanotto-raisins/","0","comic",,"0"
"5519","11","2017-10-31 00:01:00","2017-10-31 04:01:00",,"Lili Zanotto Raisinsx",,"publish","open","open",,"lili-zanotto-raisinsx",,,"2017-10-31 00:01:00","2017-10-31 04:01:00",,"0","https://shad-base.com/comic/lili-zanotto-raisinsx/","0","comic",,"0"
"5521","11","2017-11-02 00:01:00","2017-11-02 04:01:00",,"Wolfenstein 2 The New Collossus",,"publish","open","open",,"wolfenstein-2-the-new-collossus",,,"2017-11-02 00:01:00","2017-11-02 04:01:00",,"0","https://shad-base.com/comic/wolfenstein-2-the-new-collossus/","0","comic",,"0"
"5523","11","2017-11-02 00:01:00","2017-11-02 04:01:00",,"Wolfenstein 2 The New Collossusx",,"publish","open","open",,"wolfenstein-2-the-new-collossusx",,,"2017-11-02 00:01:00","2017-11-02 04:01:00",,"0","https://shad-base.com/comic/wolfenstein-2-the-new-collossusx/","0","comic",,"0"
"5525","11","2017-11-14 00:01:00","2017-11-14 05:01:00",,"Shadshirt 4",,"publish","open","open",,"shadshirt-4",,,"2017-11-14 00:01:00","2017-11-14 05:01:00",,"0","https://shad-base.com/comic/shadshirt-4/","0","comic",,"0"
"5527","11","2017-11-14 00:01:00","2017-11-14 05:01:00",,"Shadshirt 4x",,"publish","open","open",,"shadshirt-4x",,,"2017-11-14 00:01:00","2017-11-14 05:01:00",,"0","https://shad-base.com/comic/shadshirt-4x/","0","comic",,"0"
